Date,GrossDailyReturn,NetDailyReturn,TurnoverOneWay,CostApplied,GrossNAV,NetNAV
2021-11-26,-0.014777920969222483,-0.01477792096922248,0.0,0.0,1.908989516901971,1.8920717667702138
2021-11-29,0.0042471617306149,0.00424716173061479,0.0,0.0,1.9170973041223018,1.900107701569617
2021-11-30,-0.007269497249009159,-0.00726949724900916,0.0,0.0,1.9031609705439019,1.8862948738602356
2021-12-01,-0.00348828309872236,-0.0038121494067153705,0.32499999999999996,0.000325,1.8965222062962055,1.8791040359759592
2021-12-02,0.009014763769704953,0.009014763769704892,0.0,0.0,1.9136189059699653,1.8960437149589815
2021-12-03,0.0008391929682601711,0.0008391929682600718,0.0,0.0,1.9152248014997848,1.8976348615120888
2021-12-06,0.0009489297130939157,0.0009489297130940155,0.0,0.0,1.9170422152211826,1.8994355836167807
2021-12-07,0.009488042366474618,0.009488042366474714,0.0,0.0,1.9352311929775217,1.9174575089065262
2021-12-08,-0.004620185048423108,-0.004620185048423098,0.0,0.0,1.9262900667544849,1.9085985003928896
2021-12-09,-0.002495206660708016,-0.002495206660708016,0.0,0.0,1.9214835749494634,1.903836152702092
2021-12-10,0.003900654148842791,0.003900654148842886,0.0,0.0,1.9289786178280235,1.9112623590898465
2021-12-13,-0.00017394993801115327,-0.0001739499380111198,0.0,0.0,1.9286430721170276,1.91092989512096
2021-12-14,-0.005872570723108272,-0.005872570723108317,0.0,0.0,1.9173169792763873,1.89970782416496
2021-12-15,0.0035687039529865455,0.003568703952986585,0.0,0.0,1.9241593159594592,1.9064873189865772
2021-12-16,-0.00073088112006609,-0.0007308811200661403,0.0,0.0,1.922752984243425,1.9050939033994845
2021-12-17,-0.002265151646228852,-0.002265151646228869,0.0,0.0,1.9183976571558745,1.9007785768079786
2021-12-20,-0.009881857092544211,-0.009881857092544188,0.0,0.0,1.8994403256611885,1.8819953545473926
2021-12-21,0.00875208716700594,0.008752087167005929,0.0,0.0,1.9160643929599013,1.8984667419382917
2021-12-22,0.00861612688937119,0.00861612688937119,0.0,0.0,1.9325734468978497,1.9148241722820831
2021-12-23,0.00043573133809128844,0.000435731338091383,0.0,0.0,1.9334155297118263,1.9156585211808814
2021-12-27,0.008561047041295221,0.008561047041295122,0.0,0.0,1.9499675910120597,1.9320585638957688
2021-12-28,-0.0025217895391494325,-0.0025217895391493883,0.0,0.0,1.9450501831393652,1.9271863188203124
2021-12-29,-0.0056664900841162545,-0.005666490084116238,0.0,0.0,1.9340285755634974,1.9162659366544728
2021-12-30,0.004561522641489897,0.004561522641489901,0.0,0.0,1.9428506907002188,1.925007027111638
2021-12-31,-0.001328547732361424,-0.0013285477323614625,0.0,0.0,1.940269520820772,1.9224495633909888
2022-01-03,-0.008959132108751981,-0.009157340282330173,0.19999999999999998,0.00019999999999999998,1.9228863898571538,1.9048450385634004
2022-01-04,-0.0003325246179357806,-0.0003325246179357588,0.0,0.0,1.9222469827950326,1.9042116306947252
2022-01-05,-0.013659807313412368,-0.01365980731341232,0.0,0.0,1.8959894594012643,1.8782004667354766
2022-01-06,-0.0002176630869996367,-0.0002176630869996643,0.0,0.0,1.8955767724826122,1.8777916518238826
2022-01-07,-0.002385403812593634,-0.002385403812593667,0.0,0.0,1.8910550564224682,1.8733123604583655
2022-01-10,-0.0010798550972530572,-0.0010798550972530574,0.0,0.0,1.8890129909806042,1.8712894545571774
2022-01-11,0.01267530109007582,0.012675301090075752,0.0,0.0,1.912956799404348,1.8950086118203733
2022-01-12,0.004142876260299372,0.0041428762602993,0.0,0.0,1.9208819427155783,1.9028593980113466
2022-01-13,-0.004967568897256857,-0.004967568897256802,0.0,0.0,1.9113398293216421,1.8934068128499326
2022-01-14,-0.0062588342658934926,-0.006258834265893465,0.0,0.0,1.8993770701041168,1.8815562934103913
